smi,mw
Clc1cccc(N2CCNCC2)c1,196.681
NCCC[C@H](N)C(=O)O,132.163
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,473.5940000000001
C[N+](C)(C)CCOCF,136.19
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,365.8420000000001
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,337.5730000000001
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,594.6680000000002
CN1CCOC(c2ccccc2)c2ccccc2C1,253.345
Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21,504.2310000000003
N#Cc1ccc(N2CCN(Cc3ccc4c5c(c(=O)[nH]c4c3)CCCN5)CC2)nc1,400.48600000000016
Cc1cn([C@H]2O[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)Oc3ccccc3)[C@H](O)[C@H]2F)c(=O)[nH]c1=O,529.4580000000002
O=C(NOCCO)c1cc2scnc2c(F)c1Nc1ccc(I)cc1F,491.25700000000006
CC(C)C(=O)N1CCC[C@]12CN([C@H](C(N)=O)[C@@H](C)O)C2=O,297.355
CO[C@]1(c2cccc(F)c2F)CCNC1,213.22699999999995
CC1(C)CC[C@H](Nc2ncc(C(F)(F)F)c(-c3c[nH]c4c(P(C)(C)=O)c(C#N)ccc34)n2)CN1,490.4700000000002
O=C(O)CC1CCN(C(=O)c2ccc(Cl)c(Cn3ccc4cc(C(F)(F)F)cc(Cl)c43)c2Cl)CC1,547.788
CCCCCCN(CCOc1ccc(CCCCNC(=N)NC(=O)c2nc(Cl)c(N)nc2N)cc1)C[C@H](O)C(O)[C@H](O)[C@H](O)CO,669.2240000000004
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2C[C@@H]3C[C@H]2CN3c2cc(C(F)(F)F)ncn2)(C(C)C)C1,511.5890000000002
CC/C=C\C[C@H](O)/C=C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,346.5110000000002
Oc1ccc2c3c(cnc2c1)-c1ccc(C(F)(F)F)cc1O[C@@H]3c1ccc(OCCN2CC(CF)C2)cc1,524.5140000000004
O=[P@]1(S)OC[C@H]2O[C@@H]3[C@H](F)[C@@H]2O[P@](=O)(S)OC[C@H]2O[C@H]([C@H](F)[C@@H]2O1)n1cnc2c(ncnc21)NC/C=C/CNc1ncnc2c1ncn23,746.6119999999996
COc1cc(-c2cn(C)c(=O)c(C)c2C)cc(OC)c1CN1CC[C@H](N2CCN(c3ccc(N[C@H]4CCC(=O)NC4=O)cc3F)CC2)C(F)(F)C1,710.7980000000002
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C1CO,401.8460000000001
NC(=O)C1CCCC2c3cc(Cl)ccc3NC12,250.72900000000004
CNC(=O)c1cn(C[C@H](F)CCc2ccc(NC(=O)Cc3cc(OC4CC(F)(F)C4)cc(C)n3)nn2)nn1,532.5270000000002
C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(OC(F)(F)F)cc1,392.3370000000001
C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,398.4740000000002
CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,311.34200000000004
Cc1cc(/C(=C/Nc2ccc(Cl)cc2)C(=O)Nc2ccc(Cl)cc2)on1,388.2540000000001
CCOC(=O)Cn1nc(C(F)(F)F)cc1-c1ccc(-c2cccc(S(C)(=O)=O)c2)cc1,452.4540000000002
Cn1c(C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Br)cn5)n(C)c4c3)CCC2)nc2ccc(/C=C/C(=O)O)cc21,653.5810000000001
CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,398.854
CC(C[N+](C)(C)C)OC(N)=O,161.22499999999997
CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,359.35400000000004
O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,337.46300000000014
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,485.9470000000002
CCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2C#N)c(=O)n1,490.64500000000015
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1sc(-c2ncco2)nc1-c1ccccc1)C1CCCCC1,564.712
NS(=O)(=O)OC[C@H]1C[C@@H](Nc2ccnc3cc(-c4cccc(SC(F)(F)F)c4)nn23)[C@H](O)[C@@H]1O,519.5270000000002
O=C(Nc1ncc(SCCN2CCCC2)s1)[C@]1(c2ccc(S(=O)(=O)C3CC3)cc2)C[C@H]1C1CCCCC1,559.823
CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,392.4110000000002
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,454.6110000000002
CC(C)=CCCC(C)=CCCC(C)=CCCC1(C)CCc2cc(O)ccc2O1,382.58800000000014
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,394.4390000000002
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,311.425
CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,389.4330000000001
NC[C@H](O)c1ccc(O)c(O)c1,169.17999999999998
CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,411.473
CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,484.3940000000002
COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C(C)C)cc3)c2n1,534.546
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)NCc4ccc(S(N)(=O)=O)cc4)C3)[C@H](C)[C@H]12,524.6210000000003
CON,47.057
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,346.46700000000016
C[n+]1ccc(C(=O)NCc2ccccc2)cc1,227.28700000000003
CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O,328.40800000000013
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,465.9530000000003
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,426.49200000000025
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,584.6590000000006
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,320.341
O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,318.61100000000005
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,308.37800000000004
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,347.224
O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,284.363
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,285.69100000000003
Sc1ncnc2nc[nH]c12,152.182
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],813.4460000000001
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,331.34700000000004
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,287.35900000000004
O=C=O,44.009
Nc1nc2[nH]cnc2c(=S)[nH]1,167.197
N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,240.306
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,324.44900000000007
O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,253.257
COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,371.4180000000001
CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,512.9000000000002
C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,665.7330000000004
O=C(O)[C@@H](O)[C@H](O)C(=O)O,150.08599999999998
CN1C(=O)CC(C)(c2ccccc2)C1=O,203.241
O=P(O)(O)O,97.994
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,276.745
Nc1ccncc1,94.117
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,807.8900000000002
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,494.5310000000002
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,308.422
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,327.12300000000005
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,242.344
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,379.5040000000001
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,226.276
CCCCCCCCCCCCCCCCO,242.44699999999992
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,268.229
O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,397.86600000000016
c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,298.34600000000006
CN(C)c1nc(N(C)C)nc(N(C)C)n1,210.285
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,516.8570000000003
Cc1c[nH]c2c(O)cc3c(c12)[C@H](CCl)CN3C(=O)c1cc2cc(NC(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(O)c5[nH]cc(C)c65)cc4c3)ccc2[nH]1,815.7179999999998
Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,273.248
COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,368.44100000000014
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,211.217
Cn1c(=O)c2[nH]cnc2n(C)c1=O,180.167
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,444.44000000000017
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,291.37600000000003
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,254.289
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,404.5030000000002
CCCCOc1ccc(CC(=O)NO)cc1,223.272
O=C(c1ccc2nccnc2c1)N1CCCCC1,241.29399999999995
Cc1ccccc1OCC(O)CO,182.219
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,477.4240000000002
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,525.6420000000002
NC(=O)N1c2ccccc2CC(O)c2ccccc21,254.289
CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C,432.54200000000026
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,319.88000000000005
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,300.74500000000006
CCCCNC(=O)OCC#CI,281.093
Nc1ncnc2c1ncn2CCNCCCCCO,264.3329999999999
Ic1[nH]c(I)c(I)c1I,570.6750000000001
CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O,483.4730000000002
Cc1ccccc1/N=N/c1ccc(/N=N/c2c(O)ccc3ccccc23)c(C)c1,380.45100000000014
CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,470.6940000000004
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,243.219
O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,244.20300000000003
Clc1cc(Cl)c(OCC#CI)cc1Cl,361.393
C/C=C/C(=O)N(CC)c1ccccc1C,203.28500000000005
CO[C@H]1O[C@H](CNC(=O)N(CCCl)N=O)[C@@H](O)[C@H](O)[C@H]1O,327.721
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,292.244
c1ccc2c(c1)CCCC2C1=NCCN1,200.285
CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,443.5590000000003
Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1,478.4920000000002
COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,630.1190000000003
CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,314.38900000000007
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,336.3670000000001
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,353.33000000000004
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,246.097
CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,371.3020000000002
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,325.45200000000006
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,334.41600000000005
Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,458.4960000000002
O=C(O)P(=O)(O)O,126.00399999999998
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O,330.5120000000001
C[C@@H]1CN(c2nc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,591.6560000000001
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,450.9150000000001
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,389.4560000000002
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,389.8860000000001
CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,472.5780000000002
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,413.4260000000003
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,314.46900000000005
N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21,235.217
NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,337.456
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,375.40700000000015
Cc1c(O)c(=O)ccn1C,139.154
C[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,356.22300000000007
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,252.273
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,300.74500000000006
CCCc1c(OCCCOc2cc(O)c(-c3ccc(F)cc3)cc2CC)cccc1Oc1ccccc1C(=O)O,544.6190000000004
NCCCNCCCCNCCCN,202.34599999999995
COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O,863.3649999999996
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,310.40000000000003
C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,255.745
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,414.41000000000025
CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,206.285
NCCS,77.15199999999999
CC(N)(Cc1ccc(O)cc1)C(=O)O,195.218
Cc1nn(-c2cnc(OCC(C)C)c(Cl)c2)c2ccc(C(=O)NS(C)(=O)=O)cc12,436.92100000000016
Cc1nc(C#Cc2ccc(-c3cc(F)cc(C#N)c3)nc2)cs1,319.364
COCCOCCOc1ccc(C2=N[C@@](C)(C(=O)O)CS2)c(O)c1,355.4120000000001
CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@@]1(F)O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(O)[C@@H]1O)Oc1ccccc1,545.4570000000002
O=C(/C=C/c1ccc2ccc(C(F)(F)F)cc2n1)c1ccncc1,328.293
CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1,700.2900000000001
COCC(=O)Nc1cc(COc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)c3ccccc23)ccn1,592.7000000000002
CCN(CC)CCCCCCNc1cc(OC)cc2c(C)ccnc12,343.5150000000001
CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,353.50600000000003
Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,284.34400000000005
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,584.683
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,430.45200000000017
Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,247.251
OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,180.156
N=C(N)NCc1cccc(F)c1,167.18699999999998
Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,453.54200000000014
O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2nccnc12,421.3600000000001
CC(C)(O)[C@H]1CC[C@H](Nc2ccc3ncc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,418.46300000000014
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,309.34700000000004
CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,291.4350000000001
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,280.323
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,521.6660000000004
CN1CC[C@H](c2c(OP(=O)(O)O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,481.8250000000003
O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,425.8900000000002
CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)nc(N(C)C)c1CC(=O)O,501.5090000000002
CC[C@H](CC#N)OC(=O)N[C@@H](C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1,477.5210000000002
NC(=O)N/N=C1\C=Cc2ccccc2C1=O,215.212
CCn1ncc2c(NC3CCOCC3)c(-c3nnc(Cc4sc(C)nc4C)o3)cnc21,439.5450000000002
CCCCC[C@H](O)c1ccc(N2C(=O)CC[C@@H]2COCc2ccc(C(=O)OC(C)C)s2)cc1,473.6350000000002
CCCCCc1cccc(CC(=O)O)c1,206.285
Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,336.3760000000001
C/N=C(\NC)NCc1ccccc1,177.251
OC(CNc1ccccn1)c1ccccc1,214.268
COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O,353.40400000000005
CC(C)COc1cc(F)cc(-c2ccc(C(=O)NS(=O)(=O)c3ccccc3)c(N3C[C@@H](C)CC3(C)C)n2)c1,539.6730000000002
[133Xe],132.9059107
Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,417.5130000000003
COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)cco3)c2c1,312.325
C[S@+]([O-])CCCCN=C=S,177.294
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)n1,323.19800000000004
Nc1cc[nH]c(=O)n1,111.104
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,316.382
O=C(Nc1ccc(O)cc1)c1ccccc1O,229.235
c1ccc(CC2=NCCN2)cc1,160.22000000000003
[He],4.003
Cc1cccc(C)c1NC(=O)C(C)N,192.262
COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,791.115
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,257.246
CC[C@@H]1SC2(CCN(C)CC2)NC1=O,214.334
CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,459.46300000000025
C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,302.41400000000004
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,370.587
CCCCCCOc1cc(C)c(O)c(C)c1C,236.355
CCNC(=O)CC[C@H](N)C(=O)O,174.2
Cc1nc(-c2ccccc2F)c(C(=O)NC(Cc2ccccc2)C(=O)C(N)=O)o1,395.3900000000001
O=C1CC[C@H](N2C(=O)c3cccc4c(Cc5ccc(CN6CCOCC6)cc5)ccc2c34)C(=O)N1,469.54100000000034
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,317.476
CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,245.32199999999995
C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,383.4700000000002
CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,293.43600000000004
CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(C)=O,343.552
CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,221.209
CN1C(=O)C(F)=C[C@]2(C)C3CC[C@@]4(C)C(CC[C@@H]4C(=O)NCc4nc5ncccc5[nH]4)C3CCC12,479.6000000000002
Cc1nc(C)c(-c2ccc(C3CCC(CC(=O)O)CC3)cc2)nc1C(N)=O,367.44900000000007
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,514.6290000000004
NCCc1c[nH]cn1,111.14799999999998
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002
NC(=O)c1nnn(Cc2cc(Cl)c(C(=O)c3ccc(Cl)cc3)c(Cl)c2)c1N,424.6750000000001
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O,304.386
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,438.5240000000003
CC(=O)O,60.05200000000001
CCCl,64.515
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,396.45400000000006
CC(=O)C(=O)O,88.06199999999998
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,547.6740000000003
C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,500.6290000000001
COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O,482.4410000000002
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1,369.3360000000003
O=C(c1ccccc1)C(O)c1ccccc1,212.248
C=CC(=C)CCC=C(C)C,136.238
CC(N)Cc1ccccc1,135.20999999999998
O=C(O)[C@H](S)[C@H](S)C(=O)O,182.222
Cc1ccc2cc(C(=O)NC3(C(=O)N[C@H](Cc4ccccc4)C(=O)NCC4CCN(CC5CCOCC5)CC4)CCCC3)sc2c1,644.8820000000001
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,602.5850000000002
CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,214.074
Clc1ccc(OC[C@H]2CCN2)cn1,198.653
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,371.8720000000001
O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2ccccc2)c2ccc(Cl)cc2)CC1,431.91600000000017
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(-c4csc(-c5ccccc5)n4)cc32)c1C,539.7050000000002
O=C(O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2ccccc21,376.359
